"date","adm_cd","m00","m05","m10","m15","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","m75","m80","m85","f00","f05","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","f75","f80","f85","total"
"20240326","47770320","0.0","0.0","4.04","5.05","53.53","43.43","37.37","28.28","34.34","44.44","91.91","75.75","104.03","92.92","63.63","38.38","21.21","12.12","0.0","2.02","2.02","2.02","8.08","11.11","12.12","15.15","23.23","27.27","48.48","78.78","81.81","58.58","47.47","37.37","32.32","27.27","1749.32"
"20240308","45180410","0.0","0.0","9.09","7.07","2.02","19.19","21.21","22.22","21.21","24.24","48.48","63.63","51.51","40.4","19.19","15.15","13.13","9.09","0.0","2.02","6.06","4.04","6.06","6.06","10.1","11.11","12.12","18.18","28.28","29.29","40.4","35.35","20.2","19.19","24.24","26.26","886.78"
"20240314","43750350","0.0","14.14","25.25","48.48","240.38","715.08","688.82","580.75","652.46","551.46","646.4","681.75","602.97","410.06","137.36","64.64","42.42","185.84","0.0","11.11","34.34","24.24","85.85","221.19","200.99","164.63","198.97","229.27","349.46","339.36","295.93","198.97","78.78","44.44","34.34","145.44","13875.38"
"20240326","45180410","0.0","0.0","8.08","6.06","4.04","19.19","16.16","17.17","19.19","33.33","60.6","57.57","48.48","52.52","29.29","19.19","14.14","6.06","0.0","2.02","4.04","5.05","4.04","11.11","6.06","4.04","8.08","16.16","22.22","38.38","39.39","33.33","15.15","24.24","25.25","24.24","877.69"
"20240329","43750253","0.0","79.79","141.4","174.73","247.45","674.68","855.47","750.43","882.74","786.79","763.56","745.38","601.96","367.64","133.32","80.8","30.3","137.36","0.0","75.75","155.54","148.47","180.79","426.22","476.72","442.38","495.91","492.88","481.77","453.49","347.44","223.21","73.73","57.57","31.31","124.23","15520.67"
"20240313","47770310","0.0","15.15","33.33","15.15","65.65","128.27","127.26","125.24","195.94","210.08","298.96","349.46","347.44","278.76","166.65","97.97","51.51","23.23","0.0","9.09","14.14","9.09","34.34","59.59","63.63","93.93","102.01","141.4","238.36","283.81","292.9","232.3","166.65","72.72","70.7","51.51","5576.21"
"20240328","47770350","0.0","1.01","10.1","10.1","66.66","55.55","55.55","68.68","47.47","55.55","118.17","113.12","141.4","109.08","71.71","41.41","23.23","25.25","0.0","5.05","8.08","6.06","20.2","25.25","20.2","19.19","30.3","36.36","69.69","106.05","118.17","71.71","50.5","28.28","30.3","17.17","2051.31"
"20240318","45180330","0.0","1.01","11.11","3.03","30.3","20.2","34.34","29.29","55.55","47.47","70.7","89.89","98.98","55.55","36.36","26.26","16.16","17.17","0.0","1.01","7.07","2.02","9.09","20.2","18.18","20.2","21.21","28.28","31.31","47.47","56.56","39.39","31.31","29.29","29.29","27.27","1457.43"
"20240325","45180535","0.0","74.74","194.93","207.05","230.28","327.24","297.95","267.65","361.58","405.01","545.4","516.11","527.22","375.72","203.01","128.27","86.86","50.5","0.0","77.77","215.13","285.83","197.96","322.19","233.31","282.8","367.64","422.18","531.26","560.55","394.91","276.74","186.85","116.15","92.92","96.96","12260.39"
"20240306","45180545","0.0","6.06","29.29","39.39","54.54","81.81","88.88","89.89","112.11","110.09","146.45","190.89","180.79","131.3","84.84","70.7","37.37","37.37","0.0","11.11","31.31","38.38","46.46","83.83","63.63","75.75","99.99","116.15","164.63","187.86","167.66","142.41","87.87","81.81","63.63","37.37","3841.03"
"20240313","45180400","0.0","1.01","8.08","2.02","14.14","48.48","38.38","47.47","58.58","59.59","110.09","115.14","133.32","103.02","65.65","49.49","25.25","32.32","0.0","6.06","7.07","6.06","7.07","18.18","18.18","22.22","19.19","42.42","52.52","74.74","114.13","94.94","56.56","42.42","30.3","32.32","2110.9"
"20240330","47770340","0.0","1.01","1.01","5.05","7.07","14.14","12.12","13.13","27.27","27.27","58.58","68.68","86.86","68.68","49.49","25.25","19.19","15.15","0.0","1.01","5.05","4.04","2.02","5.05","10.1","19.19","17.17","14.14","44.44","62.62","66.66","60.6","37.37","24.24","33.33","11.11","1108.98"
"20240327","45180570","0.0","23.23","59.59","44.44","70.7","119.18","155.54","118.17","170.69","202.0","305.02","305.02","326.23","214.12","129.28","80.8","51.51","73.73","0.0","29.29","53.53","40.4","65.65","104.03","95.95","95.95","124.23","152.51","229.27","258.56","224.22","185.84","119.18","77.77","59.59","49.49","6027.68"
"20240312","45180545","0.0","8.08","19.19","19.19","44.44","92.92","76.76","82.82","108.07","103.02","151.5","176.75","189.88","141.4","97.97","67.67","41.41","41.41","0.0","10.1","29.29","22.22","39.39","87.87","58.58","67.67","86.86","102.01","160.59","185.84","164.63","145.44","92.92","82.82","58.58","35.35","3743.06"
"20240324","47770250","0.0","62.62","125.24","113.12","84.84","182.81","194.93","196.95","281.79","271.69","408.04","496.92","479.75","370.67","213.11","138.37","61.61","41.41","0.0","71.71","95.95","94.94","82.82","175.74","185.84","174.73","229.27","298.96","381.78","447.43","408.04","316.13","214.12","126.25","122.21","64.64","8820.33"
"20240321","45180595","0.0","6.06","16.16","17.17","48.48","120.19","124.23","94.94","109.08","125.24","180.79","171.7","197.96","121.2","59.59","51.51","27.27","23.23","0.0","6.06","9.09","16.16","31.31","93.93","79.79","53.53","56.56","72.72","99.99","127.26","106.05","50.5","44.44","34.34","33.33","33.33","3357.24"
"20240319","47770310","0.0","10.1","40.4","21.21","74.74","138.37","137.36","129.28","212.1","192.91","307.04","334.31","361.58","282.8","180.79","84.84","51.51","29.29","0.0","8.08","12.12","11.11","30.3","64.64","68.68","84.84","102.01","147.46","250.48","286.84","305.02","230.28","156.55","80.8","59.59","53.53","5671.15"
"20240314","45180565","0.0","21.21","122.21","173.72","104.03","101.0","87.87","103.02","113.12","121.2","184.83","212.1","192.91","147.46","115.14","95.95","73.73","33.33","0.0","20.2","103.02","52.52","129.28","119.18","88.88","85.85","114.13","148.47","229.27","204.02","190.89","131.3","92.92","69.69","43.43","55.55","4743.97"
"20240323","43750253","0.0","88.88","157.56","174.73","203.01","536.31","666.6","612.06","727.2","621.15","582.77","580.75","496.92","294.92","123.22","67.67","29.29","140.39","0.0","87.87","164.63","147.46","159.58","353.5","431.27","406.02","436.32","437.33","432.28","395.92","342.39","213.11","62.62","62.62","36.36","109.08","13133.03"
"20240311","45180390","0.0","4.04","23.23","18.18","19.19","54.54","49.49","53.53","64.64","85.85","124.23","129.28","132.31","115.14","58.58","34.34","29.29","26.26","0.0","3.03","15.15","14.14","8.08","28.28","29.29","22.22","38.38","48.48","73.73","106.05","78.78","67.67","46.46","42.42","46.46","28.28","2267.45"
"20240331","45180310","0.0","8.08","26.26","21.21","45.45","81.81","95.95","94.94","77.77","111.1","125.24","155.54","184.83","125.24","58.58","54.54","20.2","30.3","0.0","27.27","19.19","17.17","33.33","58.58","58.58","60.6","44.44","74.74","99.99","140.39","132.31","76.76","48.48","45.45","33.33","36.36","3141.1"
"20240321","45180320","0.0","2.02","12.12","8.08","13.13","23.23","36.36","25.25","41.41","60.6","79.79","101.0","120.19","78.78","44.44","21.21","20.2","20.2","0.0","3.03","7.07","3.03","10.1","19.19","10.1","21.21","16.16","17.17","61.61","82.82","72.72","41.41","25.25","37.37","38.38","38.38","1567.52"
"20240301","43750250","1.01","116.15","230.28","380.77","561.56","850.42","813.05","685.79","750.43","867.59","1102.92","1147.36","997.88","670.64","341.38","219.17","132.31","196.95","0.0","120.19","265.63","318.15","386.83","554.49","490.86","469.65","617.11","733.26","920.11","900.92","861.53","508.03","320.17","209.07","171.7","184.83","26754.9"
"20240324","43750250","0.0","131.3","238.36","419.15","538.33","898.9","876.68","704.98","809.01","856.48","1076.66","1178.67","1033.23","680.74","363.6","228.26","137.36","215.13","0.0","134.33","266.64","345.42","374.71","567.62","521.16","469.65","643.37","739.32","941.32","938.29","893.85","560.55","354.51","236.34","171.7","213.11","27656.83"
"20240330","45180565","0.0","33.33","79.79","127.26","117.16","136.35","114.13","132.31","149.48","148.47","230.28","246.44","214.12","137.36","103.02","58.58","45.45","25.25","0.0","31.31","86.86","101.0","116.15","126.25","122.21","125.24","149.48","177.76","247.45","241.39","209.07","144.43","105.04","58.58","43.43","45.45","5157.06"
"20240311","47770330","0.0","0.0","0.0","1.01","1.01","5.05","4.04","10.1","11.11","16.16","21.21","36.36","51.51","36.36","24.24","16.16","12.12","8.08","0.0","0.0","1.01","1.01","0.0","2.02","3.03","2.02","9.09","7.07","15.15","25.25","37.37","27.27","24.24","16.16","16.16","8.08","626.2"
"20240309","45180250","0.0","6.06","24.24","27.27","21.21","55.55","52.52","63.63","84.84","116.15","164.63","171.7","173.72","122.21","79.79","46.46","33.33","28.28","0.0","6.06","20.2","19.19","28.28","38.38","41.41","36.36","54.54","75.75","87.87","118.17","130.29","72.72","81.81","55.55","52.52","54.54","3050.2"
"20240323","45180400","0.0","8.08","6.06","16.16","18.18","44.44","38.38","36.36","43.43","60.6","111.1","119.18","125.24","119.18","68.68","39.39","28.28","30.3","0.0","7.07","7.07","9.09","18.18","17.17","28.28","27.27","26.26","58.58","60.6","74.74","98.98","81.81","55.55","39.39","23.23","30.3","2112.92"
"20240312","45180440","0.0","1.01","2.02","1.01","8.08","12.12","15.15","8.08","17.17","30.3","44.44","59.59","60.6","54.54","31.31","22.22","18.18","10.1","0.0","2.02","4.04","2.02","5.05","10.1","9.09","9.09","13.13","13.13","30.3","49.49","39.39","33.33","21.21","21.21","26.26","21.21","875.67"
"20240330","43750340","0.0","8.08","11.11","7.07","24.24","52.52","66.66","68.68","110.09","85.85","126.25","164.63","162.61","145.44","64.64","29.29","16.16","20.2","0.0","10.1","16.16","8.08","13.13","33.33","39.39","56.56","48.48","66.66","71.71","115.14","109.08","89.89","43.43","26.26","27.27","23.23","3589.54"
"20240322","43750370","0.0","32.32","78.78","108.07","219.17","503.99","491.87","436.32","481.77","447.43","609.03","606.0","455.51","278.76","93.93","52.52","29.29","138.37","0.0","36.36","73.73","105.04","140.39","259.57","208.06","180.79","223.21","247.45","352.49","347.44","271.69","151.5","71.71","41.41","39.39","105.04","11751.35"
"20240327","45180370","0.0","1.01","8.08","5.05","13.13","21.21","20.2","21.21","22.22","35.35","52.52","61.61","73.73","64.64","38.38","20.2","17.17","19.19","0.0","1.01","5.05","2.02","4.04","11.11","5.05","8.08","15.15","11.11","32.32","44.44","54.54","44.44","20.2","26.26","32.32","33.33","1122.11"
"20240308","45180390","0.0","4.04","28.28","27.27","20.2","54.54","44.44","55.55","71.71","87.87","136.35","117.16","144.43","93.93","62.62","46.46","30.3","30.3","0.0","4.04","20.2","20.2","9.09","28.28","34.34","23.23","43.43","51.51","76.76","97.97","75.75","69.69","43.43","43.43","47.47","35.35","2324.01"
"20240319","45180370","0.0","1.01","7.07","3.03","13.13","23.23","18.18","31.31","21.21","27.27","59.59","66.66","67.67","66.66","29.29","20.2","15.15","18.18","0.0","1.01","2.02","2.02","3.03","7.07","5.05","7.07","16.16","14.14","27.27","35.35","50.5","44.44","22.22","24.24","31.31","29.29","1070.6"
"20240329","45180250","0.0","4.04","23.23","51.51","28.28","74.74","64.64","70.7","97.97","140.39","185.84","177.76","161.6","130.29","86.86","49.49","39.39","37.37","0.0","4.04","14.14","17.17","26.26","41.41","39.39","33.33","50.5","75.75","88.88","126.25","134.33","86.86","73.73","56.56","52.52","59.59","3265.33"
"20240316","45180595","0.0","16.16","51.51","51.51","55.55","90.9","103.02","92.92","105.04","103.02","167.66","207.05","202.0","130.29","81.81","35.35","30.3","24.24","0.0","19.19","24.24","33.33","38.38","95.95","79.79","82.82","69.69","79.79","118.17","116.15","122.21","66.66","46.46","36.36","32.32","33.33","3531.97"
"20240325","45180570","0.0","23.23","52.52","36.36","79.79","136.35","147.46","146.45","174.73","205.03","306.03","326.23","332.29","251.49","129.28","93.93","53.53","74.74","0.0","22.22","46.46","38.38","59.59","137.36","94.94","81.81","121.2","154.53","217.15","248.46","229.27","197.96","114.13","66.66","58.58","49.49","6087.27"
"20240308","45180580","0.0","10.1","62.62","89.89","97.97","122.21","127.26","107.06","121.2","162.61","246.44","269.67","263.61","163.62","73.73","69.69","38.38","21.21","0.0","9.09","66.66","25.25","63.63","87.87","65.65","65.65","74.74","122.21","168.67","187.86","159.58","95.95","58.58","49.49","43.43","35.35","4368.25"
"20240317","45180545","0.0","6.06","25.25","46.46","63.63","108.07","82.82","94.94","94.94","96.96","119.18","147.46","150.49","118.17","72.72","53.53","40.4","38.38","0.0","16.16","28.28","40.4","60.6","75.75","62.62","63.63","88.88","78.78","140.39","146.45","136.35","104.03","74.74","57.57","46.46","43.43","3411.78"
"20240310","43750330","0.0","10.1","26.26","67.67","39.39","124.23","137.36","109.08","121.2","103.02","171.7","186.85","206.04","191.9","72.72","40.4","26.26","32.32","0.0","12.12","24.24","39.39","16.16","47.47","45.45","46.46","72.72","81.81","137.36","164.63","182.81","107.06","51.51","33.33","28.28","29.29","5022.73"
"20240313","47770330","0.0","1.01","0.0","2.02","0.0","4.04","2.02","9.09","9.09","24.24","20.2","36.36","55.55","41.41","25.25","15.15","11.11","7.07","0.0","0.0","1.01","1.01","0.0","4.04","3.03","2.02","8.08","9.09","14.14","21.21","37.37","31.31","24.24","17.17","16.16","8.08","632.26"
"20240305","45180400","0.0","1.01","7.07","5.05","14.14","40.4","33.33","38.38","39.39","59.59","97.97","102.01","109.08","93.93","59.59","34.34","27.27","25.25","0.0","3.03","6.06","4.04","10.1","13.13","18.18","13.13","21.21","40.4","47.47","60.6","111.1","81.81","59.59","43.43","31.31","33.33","1911.93"
"20240314","45180410","0.0","2.02","10.1","4.04","3.03","26.26","17.17","14.14","21.21","27.27","62.62","51.51","56.56","51.51","26.26","20.2","16.16","10.1","0.0","2.02","5.05","2.02","7.07","6.06","5.05","4.04","7.07","19.19","29.29","31.31","41.41","35.35","22.22","25.25","28.28","25.25","910.01"
"20240314","45180570","0.0","23.23","58.58","43.43","75.75","125.24","148.47","110.09","164.63","192.91","318.15","320.17","335.32","225.23","135.34","89.89","50.5","64.64","0.0","23.23","49.49","41.41","62.62","122.21","99.99","85.85","123.22","149.48","217.15","221.19","229.27","172.71","112.11","70.7","57.57","47.47","5991.32"
"20240327","45180430","0.0","0.0","1.01","0.0","4.04","6.06","9.09","11.11","3.03","16.16","17.17","33.33","35.35","47.47","14.14","7.07","4.04","3.03","0.0","0.0","7.07","1.01","0.0","3.03","8.08","2.02","3.03","7.07","14.14","25.25","18.18","20.2","9.09","12.12","11.11","8.08","453.49"
"20240320","45180400","0.0","2.02","9.09","6.06","10.1","35.35","32.32","41.41","45.45","73.73","115.14","93.93","116.15","105.04","68.68","44.44","26.26","33.33","0.0","2.02","7.07","5.05","8.08","16.16","16.16","23.23","20.2","47.47","45.45","62.62","114.13","83.83","63.63","42.42","28.28","29.29","2039.19"
"20240302","45180390","0.0","1.01","12.12","14.14","20.2","48.48","40.4","48.48","64.64","91.91","133.32","119.18","131.3","89.89","57.57","35.35","33.33","27.27","0.0","7.07","9.09","22.22","13.13","24.24","37.37","35.35","44.44","52.52","71.71","109.08","80.8","63.63","42.42","42.42","49.49","33.33","2203.82"
"20240312","45180360","0.0","2.02","2.02","2.02","6.06","14.14","28.28","16.16","22.22","20.2","38.38","45.45","43.43","43.43","25.25","25.25","11.11","3.03","0.0","2.02","7.07","0.0","6.06","14.14","6.06","10.1","7.07","12.12","23.23","34.34","43.43","30.3","17.17","18.18","11.11","13.13","803.96"
"20240329","45180510","0.0","76.76","149.48","204.02","269.67","506.01","454.5","384.81","452.48","524.19","707.0","708.01","635.29","449.45","207.05","148.47","84.84","82.82","0.0","68.68","150.49","207.05","249.47","413.09","296.94","271.69","376.73","449.45","612.06","589.84","514.09","351.48","223.21","166.65","116.15","125.24","15022.74"
"20240306","45180340","0.0","0.0","0.0","1.01","16.16","36.36","53.53","48.48","44.44","47.47","74.74","98.98","83.83","75.75","51.51","42.42","17.17","21.21","0.0","1.01","3.03","1.01","8.08","18.18","23.23","24.24","18.18","22.22","37.37","70.7","64.64","46.46","43.43","32.32","43.43","37.37","1657.41"
"20240323","45180440","0.0","2.02","8.08","10.1","14.14","21.21","22.22","13.13","30.3","38.38","69.69","82.82","87.87","70.7","27.27","27.27","17.17","7.07","0.0","4.04","5.05","7.07","19.19","23.23","18.18","21.21","24.24","25.25","59.59","70.7","58.58","47.47","28.28","24.24","33.33","28.28","1298.86"
"20240320","43750320","0.0","3.03","20.2","70.7","131.3","177.76","199.98","170.69","200.99","195.94","274.72","322.19","293.91","178.77","74.74","47.47","25.25","55.55","0.0","9.09","12.12","15.15","30.3","58.58","66.66","48.48","48.48","83.83","132.31","136.35","137.36","87.87","56.56","40.4","37.37","49.49","5690.34"
"20240314","47770350","0.0","1.01","8.08","9.09","64.64","64.64","69.69","78.78","62.62","65.65","123.22","136.35","169.68","124.23","83.83","42.42","23.23","17.17","0.0","5.05","8.08","7.07","15.15","21.21","22.22","19.19","38.38","42.42","77.77","119.18","124.23","77.77","49.49","34.34","32.32","16.16","2275.53"
"20240305","45180535","0.0","69.69","196.95","210.08","228.26","320.17","283.81","263.61","386.83","402.99","535.3","556.51","530.25","376.73","195.94","139.38","78.78","56.56","0.0","76.76","221.19","273.71","197.96","322.19","243.41","285.83","364.61","442.38","557.52","539.34","413.09","265.63","194.93","118.17","91.91","87.87","12370.48"
"20240305","43750250","0.0","110.09","218.16","392.89","508.03","872.64","935.26","769.62","860.52","942.33","1234.22","1261.49","1206.95","716.09","369.66","248.46","144.43","210.08","0.0","117.16","237.35","286.84","305.02","558.53","536.31","487.83","652.46","766.59","967.58","950.41","879.71","530.25","359.56","233.31","184.83","189.88","28698.14"
